134,4044,7,126037,133565,7528,72,4069,6,126590,131513,4923,98,4052,7,126063,172275,46212,55,4093,6,105263,127743,22480,194,4015,6,99081,151924,52843,160,4104,6,123215,130892,7677,170,4064,7,92014,119004,26990,104,4013,7,99639,123625,23986,75,3986,7,98670,157228,58558,183,4031,8,95112,122140,27028,136,4075,7,115362,145600,30238,161,4005,7,95107,126205,31098,129,4101,6,123331,158787,35456,105,4079,7,97122,136062,38940,73,4089,7,114195,147582,33387,352,4047,7,122054,188505,66451,157,4027,6,85362,140025,54663,169,3993,8,100260,141214,40954,225,4108,7,95589,131427,35838,126,4053,6,113145,139756,26611,185,4026,8,100754,132171,31417,49,4088,7,125212,158164,32952,298,4008,6,101327,142810,41483,12,4070,6,111349,124400,13051,138,4046,6,87847,114987,27140,80,4076,6,111614,151872,40258,244,4052,6,104174,123180,19006,99,4002,7,118322,122801,4479,86,4074,7,92117,132961,40844,202,4015,7,94743,132450,37707,120,4046,7,104743,127509,22766,92,4039,7,98849,130771,31922,181,4073,7,111067,138198,27131,132,4079,6,103860,146203,42343,98,4057,7,91584,124230,32646,77,4036,7,102720,120520,17800,26,4069,6,114315,162724,48409,163,4092,6,129067,133677,4610,186,4066,7,105137,130682,25545,191,4016,7,112492,133843,21351,255,4026,7,90313,115310,24997,170,4067,7,102770,121967,19197,65,3994,6,94607,133619,39012,128,4091,6,108059,127792,19733,211,4073,6,101323,136093,34770,185,4059,7,98341,134726,36385,88,4005,7,112743,125686,12943,24,4072,8,115277,158385,43108,74,4070,6,94848,129181,34333,332,4072,7,107261,131919,24658,
56,4399,8,102548,158314,55766,109,4430,8,122433,139041,16608,178,4418,7,119278,139163,19885,233,4437,6,137803,156635,18832,185,4405,7,115863,140324,24461,89,4442,7,114776,139775,24999,109,4434,6,116298,170227,53929,215,4358,9,126444,163560,37116,92,4405,7,117079,137205,20126,146,4385,6,121778,154355,32577,144,4409,7,98974,143542,44568,79,4460,6,115872,155584,39712,224,4372,7,112565,172526,59961,27,4397,6,147288,155894,8606,120,4354,6,114396,168864,54468,85,4409,6,123732,141453,17721,44,4441,7,107615,143164,35549,263,4485,7,130878,152099,21221,109,4402,7,100885,143741,42856,194,4426,7,118019,141676,23657,63,4419,7,118723,156229,37506,62,4405,7,105282,136065,30783,92,4382,7,114755,135166,20411,134,4422,6,113059,124596,11537,179,4474,7,115172,136875,21703,126,4446,6,119592,139741,20149,169,4367,6,142856,148301,5445,366,4390,6,100176,132622,32446,41,4387,6,117956,182174,64218,68,4464,7,102847,142335,39488,216,4385,8,118858,139834,20976,311,4399,6,127486,142973,15487,236,4404,7,129077,165538,36461,46,4397,7,117175,148903,31728,129,4408,6,118403,149629,31226,38,4296,7,116673,142365,25692,20,4399,7,103661,138030,34369,141,4456,7,103345,143974,40629,223,4421,7,107965,174420,66455,148,4470,6,112466,154041,41575,54,4364,7,113334,139493,26159,71,4444,6,178449,188118,9669,74,4395,6,116659,158122,41463,173,4452,7,111104,132082,20978,78,4409,6,127109,141523,14414,132,4403,7,106017,154124,48107,299,4430,7,112653,135859,23206,173,4438,8,107472,134292,26820,214,4363,8,122171,129046,6875,111,4420,6,121232,148198,26966,
114,4788,7,134989,148716,13727,112,4782,7,129604,154941,25337,59,4742,7,127813,148841,21028,58,4794,8,116050,157950,41900,186,4785,7,130283,162813,32530,187,4770,7,127396,141587,14191,117,4764,7,138710,163118,24408,283,4777,6,115212,164498,49286,279,4810,7,127745,245018,117273,61,4810,6,157557,170984,13427,121,4803,6,188512,191051,2539,221,4777,8,105614,153092,47478,64,4736,7,144975,151487,6512,93,4798,7,124050,185554,61504,236,4824,6,139376,206405,67029,232,4855,8,111839,176293,64454,85,4768,7,127316,165997,38681,42,4783,7,118435,155303,36868,69,4791,6,128257,167476,39219,77,4817,7,111704,216552,104848,258,4789,6,155921,186057,30136,38,4814,7,144023,154433,10410,102,4799,7,137384,148569,11185,155,4797,8,122911,165778,42867,91,4806,7,166668,183624,16956,280,4778,7,118437,149088,30651,307,4784,7,146335,163676,17341,130,4761,7,124189,154396,30207,158,4732,6,138302,169334,31032,71,4811,7,124473,171689,47216,29,4809,8,125150,169527,44377,69,4753,6,115836,152579,36743,66,4846,6,143875,157242,13367,71,4735,6,114684,169128,54444,81,4802,6,147390,162050,14660,119,4706,7,115686,146111,30425,193,4766,7,126106,142639,16533,281,4850,7,114372,153840,39468,138,4861,6,120184,157441,37257,25,4765,7,124994,156192,31198,102,4731,7,116385,160202,43817,161,4753,6,112696,170457,57761,48,4708,6,101741,168186,66445,148,4850,6,121983,168108,46125,90,4767,7,126026,171417,45391,181,4788,7,111549,196559,85010,173,4763,8,145810,159221,13411,196,4789,6,144027,168157,24130,93,4755,6,113601,154836,41235,199,4750,6,166750,174318,7568,
111,5205,6,136934,159447,22513,129,5206,7,139154,174382,35228,135,5172,6,125058,161034,35976,91,5119,7,149380,176531,27151,221,5140,7,141895,173092,31197,64,5126,7,167397,179176,11779,36,5143,7,153161,187201,34040,59,5181,6,149363,214044,64681,93,5210,6,124605,180525,55920,244,5158,7,132673,157761,25088,167,5142,7,138053,190381,52328,305,5144,6,143669,194462,50793,109,5167,7,182635,186784,4149,92,5109,7,139309,171531,32222,159,5125,8,131224,173427,42203,343,5206,9,137879,170481,32602,280,5143,7,127065,173026,45961,75,5100,7,149545,163726,14181,112,5125,7,139295,152263,12968,266,5171,7,150921,159594,8673,165,5068,6,154972,187488,32516,68,5158,7,152800,173738,20938,74,5233,7,142528,168802,26274,93,5179,7,122116,200880,78764,221,5212,7,135269,157218,21949,106,5115,7,127704,180396,52692,119,5145,8,119745,181451,61706,271,5129,6,129512,189317,59805,76,5122,7,162069,172484,10415,96,5120,8,138855,178652,39797,32,5164,7,157728,166180,8452,19,5096,7,185518,194323,8805,38,5130,7,133662,185772,52110,137,5129,7,148777,159006,10229,124,5100,6,135104,170670,35566,240,5205,6,133835,159853,26018,80,5169,7,153416,164440,11024,152,5157,7,133337,152682,19345,167,5135,7,127173,176524,49351,182,5187,7,160902,205883,44981,203,5164,8,149511,167526,18015,165,5119,7,116563,196437,79874,136,5133,8,121104,201694,80590,199,5156,7,126635,170852,44217,120,5106,7,252025,295956,43931,90,5151,7,157024,170000,12976,197,5162,8,120440,178841,58401,168,5177,7,179930,222096,42166,7,5126,7,165103,214864,49761,200,5115,6,149681,170152,20471,
55,5493,7,140413,174792,34379,86,5530,7,178194,215555,37361,154,5456,8,167072,179641,12569,291,5559,9,137247,192416,55169,133,5566,7,150009,189665,39656,221,5452,7,137987,169883,31896,95,5498,7,164073,179026,14953,193,5544,7,176685,187487,10802,54,5566,7,154735,183723,28988,191,5551,7,164818,194431,29613,52,5569,7,148876,208557,59681,91,5487,9,156265,187403,31138,87,5491,7,145630,186998,41368,224,5534,7,155560,178861,23301,170,5484,6,165051,223071,58020,123,5501,8,165739,221078,55339,208,5452,6,157209,169775,12566,207,5543,7,139977,196450,56473,61,5437,7,154756,208697,53941,117,5498,8,136315,218631,82316,31,5497,7,155445,205536,50091,133,5551,8,170484,181099,10615,190,5529,7,157435,185460,28025,220,5528,7,130341,201852,71511,37,5527,6,130297,249163,118866,123,5579,6,136748,205616,68868,112,5509,6,154533,189525,34992,192,5556,7,136917,207951,71034,194,5486,7,147096,212105,65009,41,5580,7,188842,202500,13658,291,5504,7,169849,196467,26618,321,5496,8,140040,180632,40592,275,5530,6,186411,187321,910,201,5502,7,172577,187355,14778,68,5599,6,168310,190762,22452,215,5551,6,132421,173388,40967,99,5512,8,116338,177597,61259,102,5571,7,161846,233439,71593,59,5534,8,151012,170973,19961,57,5581,6,145916,184437,38521,127,5529,7,153501,168668,15167,268,5571,8,181941,207075,25134,237,5501,7,133908,175906,41998,139,5516,8,121053,171937,50884,135,5530,6,145637,189707,44070,245,5558,7,143493,172780,29287,152,5426,6,143867,172213,28346,254,5508,8,180342,189594,9252,109,5552,6,173859,209271,35412,17,5527,7,172448,197573,25125,
84,5910,6,141767,180114,38347,143,5859,6,146650,222346,75696,138,5856,6,175923,203875,27952,17,5926,6,155993,214154,58161,51,5821,6,162725,199865,37140,177,5794,7,173646,218724,45078,147,5907,8,133048,218468,85420,70,5818,7,146719,175056,28337,137,5937,6,175889,230207,54318,310,5893,7,209573,261355,51782,192,5909,7,157035,219977,62942,139,5857,7,256738,256854,116,160,5951,7,156484,185588,29104,101,5882,7,170302,218629,48327,125,5946,6,166242,186114,19872,164,5854,8,167567,210898,43331,113,5803,6,147217,186995,39778,226,5926,7,149470,194620,45150,37,5895,7,161269,218961,57692,97,5841,7,163744,179848,16104,210,5841,7,163440,186504,23064,143,5868,8,135608,192410,56802,90,5836,7,191382,222699,31317,350,5848,6,164038,183474,19436,282,5860,8,151167,184194,33027,128,5877,7,177993,230549,52556,219,5922,6,160514,195378,34864,122,5858,7,163624,181126,17502,78,5830,7,152560,214772,62212,57,5944,8,162177,190635,28458,118,5869,6,174413,197365,22952,231,5890,7,138609,270629,132020,167,5894,6,148250,203795,55545,118,5839,7,159405,192131,32726,92,5865,8,133586,186541,52955,241,5790,7,175654,219576,43922,104,5913,7,149978,247681,97703,121,5879,7,152557,177725,25168,124,5914,8,170746,216732,45986,192,5849,7,150617,202146,51529,104,5937,7,156242,216590,60348,180,5884,7,155501,210422,54921,89,5838,9,169905,220562,50657,57,5941,7,188379,193322,4943,57,5886,7,155306,216603,61297,123,5871,6,172648,199282,26634,184,5821,7,152400,187958,35558,136,5942,7,155538,201034,45496,234,5911,7,158790,212207,53417,153,5851,7,155035,191984,36949,
84,6201,6,163154,218531,55377,65,6307,6,176114,209543,33429,141,6306,7,191292,233668,42376,257,6278,7,179214,239634,60420,165,6233,6,193941,211000,17059,69,6297,7,159638,219377,59739,194,6259,6,159697,216922,57225,259,6299,7,164283,188350,24067,169,6214,7,171161,201478,30317,166,6266,7,170817,203591,32774,308,6255,8,169350,199859,30509,308,6251,7,169601,199347,29746,206,6242,7,162275,234691,72416,201,6310,8,189346,223824,34478,130,6215,8,194895,214192,19297,127,6296,6,162954,187863,24909,207,6284,7,186995,217100,30105,110,6259,6,188000,230235,42235,42,6285,6,162756,240534,77778,102,6335,6,187610,308034,120424,330,6245,6,184895,185810,915,170,6261,7,215280,270811,55531,201,6223,8,159755,199920,40165,96,6314,6,156172,250012,93840,61,6241,6,166210,213703,47493,117,6259,7,160311,202570,42259,95,6283,7,155833,200587,44754,249,6285,6,161968,192588,30620,35,6355,7,148806,199299,50493,281,6299,7,212892,229806,16914,260,6180,6,157878,227974,70096,70,6268,8,153873,231188,77315,120,6206,6,211966,223620,11654,296,6302,8,177641,202344,24703,258,6314,7,196765,229448,32683,235,6276,7,149630,211720,62090,72,6222,7,213271,225433,12162,84,6237,7,191958,211663,19705,160,6190,6,198955,203928,4973,56,6242,8,181785,200841,19056,143,6269,8,195318,221879,26561,168,6211,7,158518,207518,49000,71,6278,7,172366,207664,35298,212,6239,7,215297,264175,48878,113,6230,7,164634,216754,52120,216,6240,8,153953,218100,64147,165,6238,7,183275,220829,37554,76,6254,7,182080,224025,41945,284,6195,7,185032,192975,7943,228,6362,7,181691,239423,57732,
301,6636,7,156435,286073,129638,160,6649,6,234494,260442,25948,11,6652,6,178738,233391,54653,105,6557,7,191514,198778,7264,129,6654,7,176647,212520,35873,179,6611,7,218988,283175,64187,84,6539,7,216076,217742,1666,130,6557,7,197113,328927,131814,72,6628,8,173688,254601,80913,260,6653,7,217030,232965,15935,194,6608,6,196218,227891,31673,122,6610,6,210018,233993,23975,223,6675,7,165696,216180,50484,182,6580,7,181731,227014,45283,176,6619,6,204666,222568,17902,251,6605,7,222238,238633,16395,221,6616,7,180913,208332,27419,119,6579,7,214796,242686,27890,218,6675,8,154480,218656,64176,214,6586,7,203227,266477,63250,102,6662,7,189739,213049,23310,160,6563,6,185732,256043,70311,205,6653,6,202168,241636,39468,176,6644,6,216298,240657,24359,108,6604,7,165944,192903,26959,90,6585,7,207654,211018,3364,246,6561,7,168817,243360,74543,51,6652,6,185629,228661,43032,178,6644,7,185171,272956,87785,352,6591,6,173809,211752,37943,217,6682,6,168219,224234,56015,160,6573,7,166454,197899,31445,180,6539,7,172318,212160,39842,85,6611,7,169709,223765,54056,279,6605,7,192947,253708,60761,96,6634,8,213863,228260,14397,205,6714,7,184193,220019,35826,126,6591,7,150839,190379,39540,37,6675,6,172325,210895,38570,156,6547,7,212784,270937,58153,141,6658,7,179411,241505,62094,214,6660,6,167314,211196,43882,83,6648,7,167971,200361,32390,180,6609,6,177302,252448,75146,99,6597,7,188365,266561,78196,124,6636,7,187152,208599,21447,220,6680,6,217246,238297,21051,16,6573,7,169185,221482,52297,191,6669,7,220043,234878,14835,267,6693,7,192868,230999,38131,
131,7007,7,172381,241875,69494,115,6952,7,178178,270719,92541,102,6932,7,187564,241378,53814,281,7043,8,200771,273983,73212,409,7014,7,170398,203968,33570,341,7021,6,162446,265522,103076,82,6990,7,215946,230912,14966,40,6960,7,187794,292563,104769,171,6953,7,181266,249572,68306,114,7013,7,238930,239023,93,81,6956,7,191284,266079,74795,194,6928,6,192609,219633,27024,229,7030,7,239487,329461,89974,128,7017,8,168805,237388,68583,306,6976,6,197315,273778,76463,225,6983,8,178446,231835,53389,155,6890,8,166715,258539,91824,287,7013,7,178378,232525,54147,172,6943,7,183722,242386,58664,81,6985,7,205394,270676,65282,169,6952,7,198461,278280,79819,255,7046,7,149665,283603,133938,224,6993,6,174925,230670,55745,432,6946,8,234192,249079,14887,294,7000,8,178667,200622,21955,162,6957,7,193095,239201,46106,200,6960,7,197398,256906,59508,208,7018,7,218802,235443,16641,180,6991,7,219490,289268,69778,184,6948,6,191297,247912,56615,142,7030,7,166285,261656,95371,245,6982,7,234115,239638,5523,172,7011,7,203971,253852,49881,253,6933,7,263819,288428,24609,184,7076,7,200838,238661,37823,134,7002,7,177647,256914,79267,86,7048,7,273298,287827,14529,173,6982,7,258515,265373,6858,160,6984,8,168799,227891,59092,241,6938,8,201321,222341,21020,195,7009,6,211539,237121,25582,329,6936,7,173135,243927,70792,153,7018,7,216326,246372,30046,173,7018,7,186617,230049,43432,70,6997,7,185692,242276,56584,197,6980,7,186964,235838,48874,122,7024,9,179510,244624,65114,256,6948,7,225787,261673,35886,91,6983,6,212142,258780,46638,165,7018,7,188162,250609,62447,
108,7408,7,210457,253002,42545,146,7422,7,189241,259004,69763,112,7358,8,186420,210133,23713,100,7391,7,187140,261871,74731,30,7221,6,208242,252331,44089,168,7303,7,231396,260029,28633,290,7415,7,202110,255141,53031,82,7415,7,199669,308234,108565,211,7334,7,228300,272264,43964,190,7330,7,205280,310829,105549,109,7390,7,202669,296835,94166,214,7384,7,197098,246130,49032,24,7444,6,242651,290750,48099,107,7326,7,224165,279728,55563,151,7348,8,318619,359403,40784,209,7379,7,222737,285707,62970,111,7376,7,202340,285195,82855,113,7335,7,230867,251717,20850,151,7376,7,200048,249451,49403,118,7365,8,185910,249621,63711,126,7330,7,199571,260645,61074,196,7241,7,203866,267449,63583,230,7305,8,191756,277231,85475,433,7292,6,204820,292449,87629,255,7302,7,218160,249543,31383,55,7367,7,222260,269188,46928,95,7270,8,234123,260710,26587,331,7304,7,186574,260311,73737,283,7330,6,196327,254430,58103,95,7341,7,202197,276530,74333,196,7321,7,239149,250373,11224,275,7326,6,227582,309744,82162,147,7351,7,180481,259171,78690,277,7297,7,206681,269585,62904,149,7421,6,201466,261033,59567,41,7336,7,195336,254498,59162,198,7332,8,212022,243537,31515,137,7419,7,202450,244944,42494,238,7315,8,229780,235932,6152,145,7381,6,217654,240121,22467,83,7302,7,186061,203823,17762,255,7402,7,197029,228366,31337,154,7350,7,205500,225381,19881,218,7384,6,200009,341923,141914,185,7261,7,192900,217883,24983,279,7419,7,175158,288338,113180,162,7286,7,257162,277732,20570,214,7389,7,207754,263679,55925,135,7322,6,186380,246159,59779,90,7398,7,239993,247743,7750,
222,7661,9,281261,303838,22577,296,7757,7,215379,263853,48474,241,7778,8,194727,297342,102615,198,7747,7,223673,242809,19136,241,7725,7,214209,277523,63314,208,7725,8,206710,291134,84424,165,7705,7,178570,263671,85101,90,7772,7,198611,236695,38084,253,7734,7,193368,257014,63646,207,7709,7,172878,288942,116064,287,7682,8,198274,235565,37291,405,7712,7,200879,275646,74767,123,7786,6,220554,270925,50371,246,7759,7,193191,274590,81399,267,7741,8,177448,257475,80027,345,7640,7,190512,270858,80346,165,7717,7,193076,311119,118043,157,7755,8,203483,277386,73903,85,7733,7,191912,266560,74648,139,7758,7,227820,265267,37447,215,7654,7,256433,278878,22445,195,7740,7,230116,259812,29696,141,7767,8,230507,320623,90116,137,7623,7,191605,322479,130874,22,7724,7,207790,253913,46123,212,7740,6,238742,283173,44431,255,7747,7,247323,253591,6268,100,7787,7,250691,277361,26670,142,7754,8,196562,271878,75316,255,7750,8,228402,274560,46158,364,7792,7,221611,288768,67157,153,7725,7,206268,273532,67264,248,7693,7,238304,258149,19845,37,7720,7,221139,279970,58831,182,7763,7,203144,266792,63648,281,7661,6,262217,264686,2469,166,7678,7,244216,312006,67790,100,7724,7,220694,238868,18174,205,7692,6,210527,246724,36197,394,7705,8,200643,298429,97786,174,7733,8,234762,265471,30709,362,7702,6,283162,284055,893,180,7797,6,232056,245008,12952,434,7761,7,201894,291563,89669,276,7725,7,220152,275869,55717,115,7682,7,219546,265263,45717,126,7699,8,190724,274280,83556,143,7700,7,244170,245935,1765,279,7665,7,198364,226725,28361,85,7748,7,200679,235721,35042,
289,8042,7,222988,279239,56251,75,8096,7,199303,255701,56398,325,8072,6,200345,268211,67866,139,8144,8,235248,281208,45960,222,8087,6,225100,252993,27893,219,8061,7,248379,268534,20155,131,8038,8,193363,246104,52741,105,8138,7,262723,321747,59024,128,8062,8,232962,259893,26931,154,8085,7,222706,283621,60915,201,8058,6,214354,274096,59742,136,8119,6,244464,289655,45191,66,8170,8,210489,274978,64489,223,8086,7,373651,393668,20017,131,8125,7,200035,273565,73530,58,8135,7,229869,325443,95574,158,8146,7,212953,270897,57944,224,8105,7,300835,309244,8409,187,8074,7,228907,298667,69760,348,8086,7,217727,302267,84540,202,8102,7,276078,317938,41860,97,8110,6,225948,289157,63209,154,8113,7,233019,341664,108645,39,8000,7,192025,307620,115595,149,8145,7,229837,298805,68968,254,8150,7,223043,304469,81426,274,8102,6,261077,331554,70477,233,8056,8,197790,289832,92042,113,8067,8,197528,283687,86159,407,8149,7,257643,281766,24123,140,8108,7,344957,357037,12080,264,8086,6,222977,315144,92167,90,8117,6,241079,284895,43816,131,8093,7,232994,343321,110327,209,8030,7,229014,275660,46646,130,8110,7,219648,272566,52918,222,8117,7,213416,302950,89534,332,8105,7,207736,307925,100189,224,8125,7,234977,263552,28575,319,8104,6,280734,335653,54919,57,8144,9,278862,321904,43042,188,8065,7,229368,324819,95451,255,8068,7,257556,271652,14096,115,8076,8,216796,289163,72367,284,8047,8,226665,298057,71392,75,8166,7,232785,305913,73128,116,8096,6,212902,299984,87082,255,8090,7,220018,304074,84056,238,8062,7,245350,260993,15643,74,8073,7,274507,294362,19855,
152,8415,7,216754,297383,80629,193,8481,7,200568,277186,76618,280,8494,7,274606,325535,50929,263,8489,6,252934,266719,13785,34,8419,7,231711,350448,118737,238,8423,7,207776,294589,86813,140,8459,7,249777,376388,126611,224,8523,7,270470,312430,41960,248,8476,7,222348,324682,102334,124,8380,8,265605,284219,18614,212,8468,7,255990,290298,34308,277,8429,6,268158,354348,86190,435,8426,7,270930,344647,73717,152,8467,7,242404,288924,46520,84,8428,7,212323,331988,119665,199,8482,8,220874,297236,76362,282,8343,7,221921,267172,45251,204,8462,8,227326,291956,64630,81,8477,7,242676,294718,52042,219,8523,8,205688,270506,64818,169,8483,7,206402,332088,125686,148,8404,8,239544,249312,9768,230,8494,7,209094,290859,81765,155,8431,6,251205,307806,56601,398,8443,7,242592,336453,93861,120,8553,7,218590,300892,82302,86,8447,7,232085,300331,68246,53,8541,7,229432,272589,43157,248,8468,6,233643,334928,101285,42,8472,8,264340,320737,56397,282,8498,7,254294,302531,48237,86,8437,6,253530,267024,13494,328,8519,7,263333,291466,28133,313,8373,9,237460,295436,57976,51,8508,7,223995,309391,85396,171,8488,8,195504,267290,71786,112,8524,7,212343,346665,134322,159,8418,7,223608,297067,73459,247,8458,7,230828,267275,36447,240,8548,7,231413,280930,49517,216,8402,7,220755,256551,35796,105,8546,7,269577,285077,15500,244,8400,8,204007,313248,109241,437,8394,8,239346,265953,26607,28,8518,8,228434,276856,48422,285,8418,8,216732,310830,94098,238,8406,9,211063,310621,99558,159,8480,7,243305,291636,48331,205,8516,7,213379,322244,108865,391,8457,7,253004,350681,97677,
357,8768,7,255062,288563,33501,30,8882,6,264362,305816,41454,181,8765,7,287395,328412,41017,194,8767,7,229544,344360,114816,198,8756,7,246956,329169,82213,153,8912,8,295412,331070,35658,188,8890,6,237853,281579,43726,284,8767,7,215402,280717,65315,91,8849,7,224827,295169,70342,136,8830,7,224366,278712,54346,66,8853,6,219562,304328,84766,565,8757,6,257023,289635,32612,202,8777,7,250776,299428,48652,186,8842,7,253924,322271,68347,319,8838,8,268072,337317,69245,277,8832,7,222879,290007,67128,273,8808,7,247307,368490,121183,72,8801,7,241044,314603,73559,103,8881,8,297058,383266,86208,129,8834,7,286539,296713,10174,133,8793,6,233997,327762,93765,111,8785,7,295499,362347,66848,165,8840,7,257609,289715,32106,145,8810,7,282204,364551,82347,111,8813,6,248756,382905,134149,56,8805,8,239432,338888,99456,215,8808,7,280701,289872,9171,345,8776,7,223292,284033,60741,297,8794,7,246668,328662,81994,152,8786,7,271817,324745,52928,239,8916,7,245337,299044,53707,252,8804,7,226325,343675,117350,202,8928,6,214290,293212,78922,379,8877,8,226783,337492,110709,44,8844,7,281575,306551,24976,288,8818,7,270262,303052,32790,248,8800,7,237636,282368,44732,172,8875,7,240158,290242,50084,226,8843,6,245752,398892,153140,232,8942,8,206803,333076,126273,45,8854,7,268839,315184,46345,261,8850,8,235685,320603,84918,224,8885,9,203911,332575,128664,188,8875,6,285891,361208,75317,101,8855,7,296723,322742,26019,234,8764,7,259382,374507,115125,158,8837,7,270142,335686,65544,85,8891,6,283220,328309,45089,224,8824,7,248514,319977,71463,123,8913,7,210606,273414,62808,
221,9360,7,293671,310204,16533,218,9229,7,261424,373185,111761,249,9222,7,280400,340650,60250,239,9095,6,261992,370151,108159,386,9277,6,288862,332082,43220,214,9166,7,212875,331873,118998,140,9181,7,323189,364883,41694,101,9233,7,285191,317064,31873,268,9268,7,307658,322344,14686,9,9214,7,267908,316999,49091,140,9171,8,226404,307492,81088,113,9153,8,289494,293142,3648,229,9199,7,373524,397148,23624,72,9203,7,240420,321647,81227,418,9223,7,258354,333007,74653,256,9222,6,260460,353632,93172,300,9200,7,244220,325750,81530,386,9170,6,309133,310220,1087,94,9161,7,275891,332967,57076,252,9250,7,447014,511983,64969,154,9176,6,258041,316920,58879,214,9269,7,263621,354638,91017,92,9237,8,248454,332998,84544,40,9159,8,266913,348312,81399,242,9159,7,307838,346141,38303,224,9181,7,209699,326449,116750,244,9231,7,250420,328499,78079,84,9133,8,364634,371989,7355,88,9206,7,279957,369965,90008,23,9194,7,257369,354391,97022,186,9144,7,244735,309795,65060,115,9189,8,237661,325180,87519,263,9256,7,241025,299284,58259,95,9194,7,340842,348994,8152,32,9182,7,229754,307506,77752,214,9170,6,256484,350299,93815,359,9253,7,310894,425404,114510,375,9224,7,252703,362830,110127,255,9130,7,248855,338146,89291,261,9214,7,309475,352485,43010,201,9339,7,302747,361646,58899,210,9206,6,275010,333919,58909,316,9173,7,243365,318019,74654,315,9216,8,223848,296240,72392,473,9153,7,271378,376541,105163,380,9163,7,253296,322438,69142,133,9276,7,235622,312121,76499,279,9226,7,286207,329431,43224,49,9191,8,288476,368551,80075,261,9193,6,215044,367326,152282,
176,9557,7,230069,304979,74910,84,9515,6,270655,299496,28841,187,9529,7,222395,320787,98392,189,9533,7,290666,319276,28610,129,9570,7,280939,317922,36983,232,9563,6,341394,363380,21986,81,9596,6,281893,352765,70872,134,9518,7,271487,290405,18918,237,9560,6,291015,356674,65659,117,9511,8,292857,387669,94812,353,9621,8,253874,344724,90850,326,9508,7,289130,309981,20851,312,9505,7,327013,328020,1007,155,9596,7,304543,381123,76580,119,9578,7,320297,350827,30530,427,9578,7,260124,377696,117572,230,9518,7,283136,300676,17540,80,9514,7,283557,318720,35163,145,9599,7,325237,388795,63558,90,9530,7,286885,359965,73080,219,9574,6,248537,313236,64699,154,9481,9,309410,354579,45169,55,9560,6,294835,360464,65629,303,9492,6,374554,382432,7878,180,9515,7,291850,337220,45370,259,9505,7,260353,288206,27853,213,9579,7,229348,386704,157356,144,9610,7,294866,363003,68137,22,9624,8,287856,367455,79599,262,9556,8,271294,317854,46560,289,9568,7,333746,399051,65305,212,9561,7,343441,369851,26410,182,9607,9,274752,365353,90601,189,9566,7,259000,337842,78842,70,9555,9,270415,330795,60380,84,9528,7,313141,357002,43861,253,9556,7,259122,335396,76274,107,9535,7,340518,415058,74540,107,9578,7,238115,378190,140075,283,9630,7,269942,347136,77194,252,9564,7,245038,311664,66626,151,9530,7,289835,340697,50862,81,9593,7,286965,302631,15666,274,9566,8,253465,314731,61266,330,9548,6,269102,314736,45634,90,9662,7,253978,305645,51667,278,9571,7,273256,340513,67257,426,9501,7,294518,391855,97337,132,9523,8,219519,345647,126128,311,9502,8,258196,319985,61789,
412,9852,7,306698,366649,59951,296,9957,7,261089,333049,71960,311,9817,7,259706,372495,112789,68,9946,6,305402,341292,35890,53,9976,7,255800,333468,77668,414,9923,7,285112,385983,100871,260,9938,6,267642,386277,118635,120,9916,7,306905,394264,87359,76,10010,7,280232,362573,82341,85,9979,8,346854,375885,29031,169,9966,9,290625,412180,121555,93,10046,8,269676,311140,41464,440,9891,7,289886,328260,38374,253,10003,8,253706,378583,124877,406,9885,7,258249,324557,66308,238,9917,7,321301,372150,50849,201,9965,7,277917,358744,80827,253,9842,7,307875,326957,19082,237,9825,8,291830,355405,63575,315,9956,6,256340,330768,74428,234,9925,7,273520,329569,56049,246,9857,8,240858,357863,117005,263,10009,8,252395,360305,107910,321,9955,6,416023,454194,38171,500,9875,7,390428,484852,94424,142,9931,9,268139,343842,75703,125,9844,6,291895,375622,83727,222,9925,8,301447,325219,23772,321,9853,7,260574,362226,101652,77,9931,7,232251,338052,105801,264,10041,6,262527,362297,99770,113,9874,7,278662,346681,68019,189,9917,6,276075,328250,52175,400,9858,8,301992,316677,14685,166,9998,8,260275,331930,71655,256,9920,7,267875,347291,79416,73,9913,7,262932,319847,56915,232,9956,6,330710,369147,38437,244,9932,8,304758,363980,59222,84,9996,7,298432,324991,26559,152,9865,7,260322,339847,79525,187,9956,7,285350,383220,97870,69,9898,8,276418,330158,53740,161,9903,7,292740,400259,107519,331,9920,7,330010,352455,22445,406,9940,8,257719,354999,97280,278,9836,6,283550,313257,29707,112,9963,6,273560,365203,91643,247,9933,7,278903,362447,83544,330,9862,8,313805,364128,50323,
