16000,179432,160601,195185,154972,175536,138456,134897,147065,162537,136760,145864,160357,155000,132042,164861,148014,150996,153208,154832,183053,160886,199220,153975,160860,169380,182297,157938,207090,145764,144560,166908,158648,161494,174632,164217,167643,145093,146038,164123,164102,163721,188123,194960,159599,146737,164133,152258,149917,184568,153753,
17000,195608,155344,166854,175396,186590,141172,175795,180384,202515,225712,202384,199694,177471,165744,154196,158136,149520,144701,163506,192439,159892,193602,168875,158183,148996,184316,163613,158763,218335,177123,205437,182779,181136,176509,192295,166646,160443,173278,143001,184217,167530,203431,167575,154840,150049,185116,220411,160270,187232,172956,
18000,163137,174253,177883,172389,169754,249498,185406,207993,194598,159956,214763,179754,201239,195636,175482,184025,198533,177553,196050,204406,177747,204661,200250,212977,186436,217777,201111,181961,180280,168120,218363,230158,154937,175110,192084,209440,207160,178770,168675,183786,162680,175563,191136,156945,173027,189643,145521,147115,213237,171203,
19000,178987,183982,237722,177257,204134,226976,185042,192576,220408,202620,197441,219368,186721,203189,184208,247539,178891,216776,191334,241162,166448,265012,168272,218446,168260,177555,241322,169259,181665,184208,201451,175578,205263,179221,223889,243264,212878,208413,202639,231167,170243,179396,178316,194602,194273,211084,233784,175442,209392,174526,
20000,179395,219971,174001,185057,198007,257053,233074,202461,247386,200725,207355,208372,201311,196072,208451,213312,227557,194869,218637,253200,212790,180863,187630,213683,253611,219697,241977,249111,198239,215584,175606,226397,174925,195216,230440,187354,207110,253416,198716,180244,266597,177842,224594,281628,226883,225964,251246,208351,254558,182277,
21000,288524,206343,239791,214693,249180,241175,179747,262120,224050,207708,285522,183150,245677,217157,204050,196888,261546,257471,284876,254221,225612,197918,234087,233203,202234,219779,253863,283428,182592,220392,270840,189421,201961,258711,204206,230041,226670,196039,223296,256069,320975,239094,176567,285900,230322,198567,234003,194153,262632,180454,
22000,280074,229966,233675,225489,203647,252951,302186,224351,222618,330032,211748,222896,236506,227788,205625,228024,198454,210055,240141,216197,243234,257296,238849,251685,251503,242912,222766,225903,233223,196108,243612,269860,224402,253910,242758,244312,264004,213248,213001,211650,219713,233798,211283,217734,245235,227812,240917,223958,291801,216348,
23000,293462,200060,212740,259059,215402,265944,238673,274177,234314,230516,229646,210635,258200,233996,223064,198727,209901,212113,202663,249456,246999,261597,241264,242695,252420,261262,440324,218853,232578,231878,216518,245238,216769,261723,219507,210563,232475,235637,206600,266284,252949,209159,265656,238958,252902,271742,252607,281478,262682,250724,
24000,283200,235431,247299,278659,241375,266693,239754,255769,273994,303672,286594,257033,235600,281283,289699,234567,255825,212447,247603,239722,252128,293035,257521,227891,273242,244803,266391,266918,235824,215952,259538,239163,298032,297625,239146,224756,292415,278724,274150,251236,310112,225459,228421,297198,257171,253175,303315,254823,239497,220263,
25000,281897,230192,270291,252863,271074,284737,247707,283363,255753,233992,230602,254003,261274,225048,299233,268880,316110,277366,243574,327606,301883,258333,254725,240750,275748,255094,239006,292336,343262,244315,239019,306195,295237,277067,234744,238947,245479,269811,273194,323559,288675,325176,300297,259155,245297,252574,277160,265748,239985,321648,
26000,246421,272734,277864,260354,268464,280851,254225,282702,265861,294314,307865,290746,285958,261745,326458,262319,334318,257852,238901,304252,307890,286279,313553,309611,276921,237066,291383,239087,245415,232435,264283,310913,242382,273782,279833,255587,250630,308919,277641,347978,270248,282788,355248,241920,278844,347295,313816,241021,226342,248567,
27000,288476,292199,281217,250869,268380,285317,284568,249340,274720,279176,352354,262239,266827,309302,266694,288632,297741,321440,274649,299691,312646,293145,266600,252467,299860,290746,265633,238762,302549,244756,295812,250324,288162,299770,285823,333347,298716,284309,265774,292082,288044,332467,341116,291198,299435,312707,240408,293103,287055,348896,
28000,297441,301286,319967,328353,319357,319457,315431,298252,320353,307671,290415,245671,271717,367075,305179,346910,379664,266216,348131,262118,294388,279899,306760,298365,288875,287329,284203,280636,278256,312236,304994,303572,310409,313883,279740,250673,256939,278781,308279,271099,324606,297050,289475,271603,390071,243316,345118,259940,307248,341588,
29000,362235,384354,293423,269895,297117,330798,317299,312480,305290,402029,290239,313618,291429,286814,304672,344607,285846,361959,326309,315570,308520,338476,300051,325940,318011,318030,281650,316831,272873,259785,329591,392445,315791,329442,260651,354218,279799,431289,316283,259303,319705,297126,324520,404657,354751,280729,318078,363990,337136,298531,
30000,290714,293453,349992,308916,276399,328110,309064,321588,353850,344685,312173,329034,327429,292285,324439,314580,296944,319088,344375,311329,376829,320686,354795,310996,351720,394157,337070,324760,409812,316510,407568,290854,373619,375067,327678,339394,291445,285712,325904,325014,294119,319661,308368,336698,306809,322533,360348,432311,330848,347681,
31000,284261,340043,305261,361251,362477,348080,305148,308050,278693,311869,391129,336092,388970,332536,280601,312632,333760,374342,470244,317944,337566,345104,317914,368051,324256,278934,310882,319305,299347,293664,312359,315988,343688,376927,317488,366749,277924,311505,376654,332625,300759,292610,354934,313970,371057,311930,343642,288617,315333,324563,
32000,329270,374906,337125,368298,342658,465309,382182,363974,362074,313902,295442,296750,301035,362398,342053,334991,306446,380470,318506,324827,383417,398580,325121,363443,300078,320098,386830,385581,335715,370264,364805,341188,332520,310252,361906,305374,325775,371379,328786,349517,330182,352077,354349,342358,411299,355447,388339,334665,307629,317063,
33000,304823,341473,337041,470884,337237,326991,398073,308386,458349,457568,336967,420757,322505,384661,372978,320319,479312,385218,357498,321016,524231,337204,418538,389542,339718,365648,337669,320236,378894,449681,363014,329221,356833,388521,306368,342499,340930,334532,373497,359580,457659,392240,391900,399940,330475,328023,318860,340779,457876,325589,
34000,319101,353962,481514,335480,402289,342282,448548,314625,403313,303703,337063,334558,368297,338470,346092,316168,343707,375228,507389,316347,351525,386635,345377,366050,396469,411220,360641,325627,367441,370910,450254,391670,452601,365557,372818,511674,331570,307942,444776,378145,457047,365197,382409,334108,325145,340072,418441,376449,453199,413939,
35000,384346,384774,492957,423579,357066,341607,428699,444180,362573,370428,405945,366143,369707,390271,364366,462042,404774,431164,439479,387718,362363,432881,297217,348548,397046,368494,366044,438062,403658,305188,376419,433062,325812,334922,306539,407807,334626,442404,335789,376339,345659,440914,449267,325410,352899,394741,363975,512542,374948,406914,
36000,448425,496274,376494,494698,438820,440035,378521,404091,325684,395444,391457,479708,460604,364833,386889,349231,346995,337777,373124,345217,369667,399057,409369,408228,332251,517857,463544,382142,449566,383932,359840,350217,410670,490812,379326,381028,405543,469553,357585,419873,484298,398362,440729,374944,392953,399691,509559,455142,446152,339822,
37000,468254,451405,466460,394537,408540,379449,387829,356171,424916,342302,360538,406050,400985,418951,455916,370880,463101,403524,391554,375999,399259,425191,385029,366103,412056,480865,376673,377075,360364,399486,396874,486555,415223,417163,409711,395035,387899,342712,387117,372877,436068,636980,419245,437740,541622,438630,505193,414613,354247,416089,
38000,361064,380676,437769,509864,411958,495732,376148,414483,359876,390954,358185,446611,484633,403859,522528,552951,342698,391046,425380,365315,453317,529421,359458,431089,404747,389594,366605,549590,390053,401842,345857,425381,454137,413293,357877,414927,469390,506294,383321,366640,402969,368144,422468,396360,414738,418001,428848,484395,372238,393782,
