18000,36698,74880,73978,34403,49644,32220,15096,79181,17409,71967,40070,60636,12990,43846,46206,21092,33270,44575,18163,13555,37172,12203,25239,25626,25058,37776,25759,39570,32773,82958,54662,4733,131314,63064,54363,35258,27522,50456,71115,19200,66227,74509,54159,50560,89433,40319,96444,52801,62995,50327,
19000,85580,53820,2676,65793,26843,15088,62043,38496,35369,39959,49334,54157,57443,31534,58700,10079,53857,70871,48605,434,33834,16487,66764,19553,43031,84788,14898,51401,50200,22786,47695,69355,19847,42222,44747,18896,27354,28335,28007,16531,53513,55417,83468,60064,19476,14866,26286,41931,22280,70649,
20000,75036,22430,119915,48732,47899,64270,37408,57206,4462,25922,46924,27679,24493,33797,73347,53567,47958,55113,31698,17083,31473,79565,42630,25955,91293,45516,39498,31761,58228,19629,83865,60694,59506,32289,39764,66724,117169,4912,60168,62140,15184,67128,31182,20045,21505,51895,9793,58763,49459,76476,
21000,32374,95192,44840,45472,41539,48082,114923,7696,127409,56350,31163,94983,22808,81014,30473,61532,6716,33858,60864,26741,84465,67599,42492,108346,56547,34396,8323,25269,81399,97682,17249,47999,69515,8571,51235,22745,11403,58142,94168,27405,5171,14801,67660,14303,35253,57544,33793,119795,72821,88770,
22000,23024,27944,119159,23468,53814,60043,18249,76764,51139,28923,50209,53316,22182,23907,66167,27177,50184,89314,35576,89462,31022,54020,92879,54108,19457,53409,34756,21695,34757,79657,52724,50701,43579,20934,89803,25100,26516,153747,18419,88639,81909,40380,80980,57609,42403,59373,41492,33701,28491,65273,
23000,8409,40882,62424,31299,54021,42661,25722,25134,49827,64345,60578,76355,17536,53930,146931,75503,40910,78326,115227,108397,59226,53676,45654,39940,59799,17872,40215,74436,67265,66090,66246,28889,44757,13690,99840,124586,113214,90400,72172,55822,46581,125643,27520,38007,89076,6028,73726,19250,36492,59959,
24000,32751,95305,44657,22847,41785,46356,76199,155945,31745,21492,80985,38836,54727,4043,82616,83226,24352,85577,54236,57599,79951,37106,32601,52379,52785,37619,121832,35919,72100,82040,29263,91278,53033,4159,84985,94441,17795,70649,135408,69339,18723,74004,42620,6612,55668,64503,73803,17483,57146,80321,
25000,45783,77157,81483,54528,90776,78169,69759,91570,62266,100520,92296,126664,77047,83161,82657,21986,27832,17948,92707,5219,59442,72542,65708,84644,85778,55551,78186,59300,17269,49361,142277,50597,34956,19862,53667,56600,34439,53273,53559,108097,48641,57116,45309,39697,108199,98382,38611,79851,61272,23188,
26000,87127,124555,37360,48495,98644,60994,101395,66626,128269,50560,51469,49006,98653,57417,22112,63608,43320,110283,94809,39623,43914,95270,31307,50106,29802,83161,84237,75306,66649,81951,45841,58040,141754,114785,54529,66411,65406,40843,27811,52108,142496,50030,28760,122290,45418,70494,42942,92058,116906,103433,
27000,145364,45983,74671,71797,57219,84465,62483,132944,73730,78889,44971,156958,133368,32687,100562,68849,93802,37840,122947,29506,6870,35131,63497,125965,63700,23767,53485,76665,52078,70069,34281,97628,100386,7720,24519,31725,48565,64595,59814,22231,61493,29604,56993,59665,172505,78161,107873,80560,49784,16121,
28000,105361,50635,25996,60860,56091,66803,22237,95999,59770,77414,94673,145581,63730,25147,83429,25844,25727,121237,75315,149832,79498,65959,107499,101158,87459,72595,75564,94267,112414,42809,46966,34591,39018,19765,65723,108237,126164,86393,117394,160661,19458,185861,88248,87970,612,154594,21140,82483,37489,109216,
29000,9403,67776,94837,92349,72866,65471,164166,103740,220773,38521,40777,7382,114365,123354,53195,100980,110268,52264,73877,45906,92873,168304,40579,162880,100341,78916,111731,64072,146987,111586,34753,9480,59163,56604,147813,4338,57856,5649,99510,117499,45946,85463,50722,77212,21337,150506,69215,30710,85938,87435,
30000,286306,133459,59202,89150,62319,35348,97926,267917,46764,72469,55637,132653,64618,127758,90102,32139,111668,70105,55098,68149,15384,103205,39872,57612,11866,41207,160547,122606,19263,46692,6870,105090,67133,40,57304,86715,131376,108614,59820,27004,75342,75331,87173,39559,160500,48702,43508,69307,79866,84048,
31000,164917,36548,102371,103607,31797,119790,57425,89467,95643,46937,57366,35319,25080,110564,236073,54442,69635,48487,4325,90389,82602,88496,106768,114189,297926,98168,161306,80572,142252,230043,60220,86880,64439,27376,69215,51644,111474,59814,105222,90968,66776,71996,32354,118068,17945,70786,64269,84370,48591,68247,
32000,76681,86785,82065,75393,138031,43159,109774,25588,61640,146697,105828,163861,133735,23431,56752,139852,103423,13422,111048,75567,69532,32868,157195,82496,165588,119988,72280,39205,100571,39652,33986,70367,74701,64852,233650,101282,82142,26285,121716,97138,108798,121215,55621,125568,3486,118229,101280,137321,96134,67472,
