46000,7,9,7,8,7,7,9,8,7,7,7,8,7,7,7,7,8,8,7,7,7,7,7,7,7,7,7,7,8,6,7,6,7,7,7,9,7,8,8,7,9,9,7,8,7,10,7,8,7,6,
47000,8,7,8,8,8,7,7,7,7,7,7,8,8,7,7,6,7,8,10,7,8,7,7,8,8,7,7,7,7,6,8,7,7,8,7,8,7,7,8,8,7,7,7,8,8,8,7,8,8,7,
48000,7,7,7,7,7,7,9,6,7,9,7,7,8,7,8,8,9,8,7,7,8,9,7,7,8,8,7,7,8,7,7,7,6,8,7,7,7,7,7,7,8,8,7,8,7,9,7,7,8,6,
49000,7,7,8,7,8,7,9,7,8,7,7,8,7,7,8,8,7,7,8,7,7,7,7,8,8,7,8,7,8,7,7,7,8,7,8,8,7,7,7,7,8,7,8,8,8,10,7,8,7,8,
50000,9,7,7,7,7,8,7,8,8,7,8,7,7,7,7,7,7,6,8,7,7,8,7,8,8,8,8,6,7,7,7,8,8,7,8,7,7,7,8,8,7,7,7,7,8,7,7,8,10,9,
51000,8,7,7,8,7,7,7,7,8,8,8,8,7,7,8,7,7,7,9,7,8,8,8,8,7,7,9,7,8,7,8,9,8,7,7,7,7,7,7,7,8,8,7,7,7,8,7,8,8,7,
52000,8,7,7,7,10,8,7,8,7,7,7,8,7,7,7,7,8,7,7,8,7,8,7,8,8,7,8,7,8,8,7,8,7,7,10,7,9,8,7,7,7,8,8,7,7,7,8,7,7,8,
53000,7,9,8,7,8,7,7,8,8,9,8,7,7,7,7,7,7,7,8,8,7,7,8,8,7,8,8,7,7,7,7,7,8,8,7,7,7,8,7,8,8,7,7,7,7,7,7,7,7,7,
54000,8,8,7,9,7,8,7,7,8,7,7,9,9,7,7,8,8,7,7,7,8,8,8,7,9,8,8,7,7,7,7,8,7,7,7,9,7,7,8,8,7,7,8,8,7,8,8,8,8,7,
55000,7,8,8,8,8,7,7,7,8,7,7,8,7,8,7,7,8,7,8,8,8,8,9,8,8,7,7,8,7,8,8,8,7,7,8,7,8,9,7,7,8,10,9,9,7,8,8,8,8,7,
56000,7,7,7,9,7,9,7,8,7,7,8,7,7,7,7,8,8,7,8,7,7,8,7,8,7,8,8,8,8,7,7,7,7,7,7,8,9,7,7,8,9,7,8,7,7,7,7,7,7,7,
57000,8,7,7,7,8,6,7,7,6,7,7,9,8,7,8,8,8,7,8,7,8,7,7,8,7,8,8,8,7,7,7,7,7,7,7,7,7,7,8,8,9,7,9,8,8,9,7,7,9,8,
58000,8,7,7,9,7,8,7,7,7,7,7,8,8,8,7,7,8,7,7,7,7,7,8,7,7,7,8,8,7,8,8,8,7,7,7,8,8,7,8,7,7,9,8,7,7,8,7,8,7,7,
59000,7,7,8,7,7,7,8,8,8,7,7,7,8,7,7,8,9,7,7,7,8,7,7,7,7,7,8,8,8,7,7,7,7,7,8,9,8,7,7,7,7,7,7,7,7,7,7,10,7,7,
60000,9,7,8,9,7,8,8,8,8,7,8,7,7,7,7,8,7,7,7,7,7,8,8,7,7,7,7,7,7,8,9,8,8,7,8,8,7,7,7,7,7,9,8,8,7,7,7,7,7,7,
61000,7,7,8,7,7,7,8,8,7,7,7,8,7,7,8,7,8,7,7,9,8,8,8,8,7,7,7,8,8,7,8,8,7,7,7,7,8,7,7,8,7,8,7,8,7,8,7,7,7,7,
